"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Kids Return";"Forever melodies";"My life";"2022";"HAMBURGER RECORDS";1735638061;1735638213;"https://music.apple.com/fr/album/my-life/1600409911?i=1600410184&uo=4";"https://www.deezer.com/track/1590602412";"https://open.spotify.com/track/1FkUsQm0yEiDXmOjbOMcPZ"
"Alaaska";"Music for pool";"Music for pool";"2023";"YUM YUM RECORDS";1735638213;1735638438;;;
"Bob Marley";"Africa unite : The singles collection";"One love / people get ready";"1977";"ISLAND";1735638411;1735638582;;;
"Camille Bazbaz";"Il est 5 heures, kingston s'éveille...";"Qui c'est celui la";"2006";"WAKAFRESH";1735638572;1735638824;;;
"Os Batuqueiros";"Rare grooves Brasil #1";"Partido alto";"1972";"";1735638824;1735639030;;;
"Iogi";"Slow step on quality wood";"Slow step on quality wood";"2023";"RAW TAPES";1735639021;1735639236;"https://music.apple.com/fr/album/slow-step-on-quality-wood/1694386416?i=1694386595&uo=4";"https://www.deezer.com/track/2343285065";"https://open.spotify.com/track/0l3jxfK8pp9I5tQuoT1TYU"
"Captain Planet";"Sounds like home";"Loose Wires (feat. El Din)";"2023";"BASTARD JAZZ RECORDINGS";1735639235;1735639427;"https://music.apple.com/fr/album/loose-wires-feat-el-din/1677641333?i=1677641349&uo=4";;
"Jimmy Cliff";"Rebirth";"One more";"2012";"SUNPOWER PRODUCTIONS NY";1735639427;1735639631;;;
"Beau Catcheur";"Beau catcheur";"One more time";"2012";"DERNIERE BANDE MUSIC";1735639628;1735639948;"https://music.apple.com/fr/album/one-more-time/528133200?i=528133311&uo=4";;"https://open.spotify.com/track/4AJRWfsjfiOh1S6D95Or0w"
"Shirley Horn";"Softly";"Forget me";"1988";"AUDIOPHILE RECORDS";1735639946;1735640165;;"https://www.deezer.com/track/2442081";
"Ramin Djawadi";"BOF TV / Westworld (saison 1)";"Back To Black";"2016";"WATERTOWER MUSIC";1735640163;1735640279;"https://music.apple.com/fr/album/back-to-black/1454372369?i=1454372809&uo=4";"https://www.deezer.com/track/647368202";"https://open.spotify.com/track/59BY2oQHJognz3VT0DKp2d"
"Aretha Franklin";"Spirit in the dark";"Spirit in the dark";"1970";"ATLANTIC";1735640278;1735640517;"https://music.apple.com/fr/album/spirit-in-the-dark/266602438?i=266606393&uo=4";"https://www.deezer.com/track/2133642";"https://open.spotify.com/track/1wGvueGYFPUmQUtVglgcPt"
"PM Warson";"A little more time";"I need a reason";"2024";"LEGERE RECORDINGS";1735640516;1735640773;"https://music.apple.com/fr/album/i-need-a-reason/1761243083?i=1761243398&uo=4";"https://www.deezer.com/track/2914816361";"https://open.spotify.com/track/5Tcm4edpfRh9Ap64U9nuNc"
"Fly Golden Eagle";"Quartz bijou";"The slider";"2015";"ATO RECORDS";1735640771;1735640960;;;"https://open.spotify.com/track/0sAT1sI6ppSXL1mY2QQXTq"
"Claude Bolling";"Shake sauvage: French soundtracks 1968-1973";"Qui ? (bof) : Full speed";"1970";"CRIPPLED DICK HOT WAX";1735640959;1735641108;;;
"Cesar Precio";"La suite logique des choses";"La fin du monde";"2024";"OBJET DISQUE - LABEL SERVICE";1735641107;1735641289;"https://music.apple.com/fr/album/la-fin-du-monde/1762851492?i=1762851590&uo=4";"https://www.deezer.com/track/2947329381";"https://open.spotify.com/track/4mbnwwvzrxiphFeGVnEBa4"
"Marcos Valle";"Tunel acustico";"Todo dia santo";"2024";"FAR OUT RECORDINGS";1735641289;1735641481;"https://music.apple.com/fr/album/todo-dia-santo/1754213668?i=1754213680&uo=4";"https://www.deezer.com/track/2865217602";"https://open.spotify.com/track/6kixUbQKtZEzfebWesNZGG"
