"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Orange Blossom";"Khalik";"Khalik";"2024";"WASHI WASHA";1716803882;1716804097;"https://music.apple.com/fr/album/khalik/1732135084?i=1732135086&uo=4";"https://open.spotify.com/track/2yZG6Bm7XNy21LMUZDEdJ5";
"Quatuor Debussy";"Boxe Boxe Brasil (Musique du spectacle de Mourad Merzouki)";"Chador";"2019";"EVIDENCE";1716804091;1716804264;"https://music.apple.com/fr/album/chador/1655908114?i=1655910151&uo=4";;"https://www.deezer.com/track/2029743697"
"Orlane Paquin";"Le train de 10h03";"Tangomanie";"1969";"ML";1716804258;1716804385;;;
"Stevie Wonder";"My cherie amour/Signed, sealed and delivered";"We can work it out";"1971";"MOTOWN";1716804379;1716804574;;"https://open.spotify.com/track/5ZznIN4JZmkfrewFnzgDbL";
"Tosca";"Shopsca (the outta here version)";"Harry dean (Mato version)";"2015";"K7 RECORDS";1716804568;1716804864;"https://music.apple.com/fr/album/harry-dean-mato-version/993194283?i=993194284&uo=4";;
"Quiet Dawn";"Celebrate";"Follow your instincts (feat. Oliver Night)";"2024";"FIRST WORD RECORDS";1716804858;1716805184;"https://music.apple.com/fr/album/follow-your-instincts-feat-oliver-night/1738169896?i=1738170052&uo=4";;
"Bjork";"Debut";"Play dead";"1993";"ISLAND";1716805174;1716805408;;;
"Juana Molina";"Son";"Río seco";"2006";"DOMINO";1716805400;1716805612;"https://music.apple.com/fr/album/r%C3%ADo-seco/848155325?i=848155332&uo=4";"https://open.spotify.com/track/6boNy1jptIAOl8cGOozobY";
"Seb Martel";"Coitry ? / Country side / City limits";"Lune";"2006";"BECAUSE";1716805605;1716805806;;"https://open.spotify.com/track/23tZv9JNfY0tx82ypatb0f";
"Delmore Brothers";"Country & western hit parade : Hillbilly music - 1949";"Blues stay away from me";"1949";"BEAR FAMILY RECORDS";1716805799;1716805969;;;
"The Shadows";"20 golden greats";"The rise and fall of flingel bunt";"1964";"EMI";1716805963;1716806129;;;
